,api,well_type,rotary_air_drilling,rotary_mud_drilling,days_passed_since_drilling_start_date,days_passed_since_drilling_complete_date,ground_water_depth_ft,depth_of_deepest_fresh_ground_water_ft,true_vertical_depth_ft,surface_elevation_ft,total_depth_by_driller_ft,total_depth_by_logger_ft,cement_returned_on_surface_casing,cement_returned_on_intermediate_casing,cement_type_conductor_casing_includes Class A,cement_type_conductor_casing_includes Class G,cement_type_conductor_casing_includes Class H,cement_type_conductor_casing_includes Block,cement_type_conductor_casing_includes No Cement,cement_type_conductor_casing_Other,cement_total_amount_conductor_casing_sks,cement_slurry_temperature_fahrenheit_conductor_casing,cement_WOC_Hrs_conductor_casing,cement_Wt_PPG_conductor_casing,cement_Yld_ft3/sk_conductor_casing,gas_block_documented_conductor_casing,cement_type_surface_casing_includes Class A,cement_type_surface_casing_includes Class H,cement_type_surface_casing_includes Block,cement_type_surface_casing_includes Bondcem,cement_type_surface_casing_includes Type 1,cement_type_surface_casing_includes Neocem,cement_type_surface_casing_includes No Cement,cement_type_surface_casing_Other,cement_total_amount_surface_casing_sks,cement_slurry_temperature_fahrenheit_surface_casing,cement_WOC_Hrs_surface_casing,cement_Wt_PPG_surface_casing,cement_Yld_ft3/sk_surface_casing,gas_block_documented_surface_casing,cement_type_intermediate_casing_includes Class A,cement_type_intermediate_casing_includes Class H,cement_type_intermediate_casing_includes Type 1,cement_type_intermediate_casing_includes Extendacem,cement_type_intermediate_casing_includes Bondcem,cement_type_intermediate_casing_includes Standard,cement_type_intermediate_casing_includes Premium,cement_type_intermediate_casing_includes Gasstop,cement_type_intermediate_casing_includes Block,cement_type_intermediate_casing_includes No Cement,cement_type_intermediate_casing_Other,cement_total_amount_intermediate_casing_sks,cement_slurry_temperature_fahrenheit_intermediate_casing,cement_WOC_Hrs_intermediate_casing,cement_Wt_PPG_intermediate_casing,cement_Yld_ft3/sk_intermediate_casing,gas_block_documented_intermediate_casing,cement_type_production_casing_includes Class A,cement_type_production_casing_includes Class H,cement_type_production_casing_includes Swiftseal,cement_type_production_casing_includes Fraccem,cement_type_production_casing_includes Poz,cement_type_production_casing_includes Expandacem,cement_type_production_casing_includes Varicem,cement_type_production_casing_includes Flexseal,cement_type_production_casing_includes Block,cement_type_production_casing_includes Halcem,cement_type_production_casing_includes No Cement,cement_type_production_casing Other,cement_combined_amount_production_casing_sks,cement_lead_slurry_temperature_fahrenheit_production_casing,cement_lead_WOC_Hrs_production_casing,cement_lead_Wt_PPG_production_casing,cement_lead_Yld_ft3/sk_production_casing,cement_tail_slurry_temperature_fahrenheit_production_casing,cement_tail_WOC_Hrs_production_casing,cement_tail_Wt_PPG_production_casing,cement_tail_Yld_ft3/sk_production_casing,gas_block_documented_production_casing,well_operator_encoded,thread_weld_rank_1_casing,grade_casing_tubing_type_rank_1_casing,country_of_origin_rank_1_casing,Recycled_rank_1_casing,hole_size_inch_rank_1_casing,pipe_size_inch_rank_1_casing,weight_lbs/ft_rank_1_casing,amount_in_well_ft_rank_1_casing,days_passed_since_date_run_rank_1_casing,thread_weld_rank_2_casing,grade_casing_tubing_type_rank_2_casing,country_of_origin_rank_2_casing,Recycled_rank_2_casing,hole_size_inch_rank_2_casing,pipe_size_inch_rank_2_casing,weight_lbs/ft_rank_2_casing,amount_in_well_ft_rank_2_casing,days_passed_since_date_run_rank_2_casing,thread_weld_rank_3_casing,grade_casing_tubing_type_rank_3_casing,country_of_origin_rank_3_casing,Recycled_rank_3_casing,hole_size_inch_rank_3_casing,pipe_size_inch_rank_3_casing,weight_lbs/ft_rank_3_casing,amount_in_well_ft_rank_3_casing,days_passed_since_date_run_rank_3_casing,thread_weld_rank_4_casing,grade_casing_tubing_type_rank_4_casing,country_of_origin_rank_4_casing,Recycled_rank_4_casing,hole_size_inch_rank_4_casing,pipe_size_inch_rank_4_casing,weight_lbs/ft_rank_4_casing,amount_in_well_ft_rank_4_casing,days_passed_since_date_run_rank_4_casing,latitude,longitude,well_status,well_configuration,scp_and_or_cvf
612,37-015-22773,Gas,True,True,3612.0,3538.0,,637.0,8374.0,1780.0,13675.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,True,False,False,False,False,False,548.0,80.0,12.0,15.7,1.29,True,False,False,False,False,False,False,False,False,True,False,False,584.0,82.0,12.0,15.7,1.29,True,False,False,False,True,False,False,True,False,False,False,False,False,1780.0,60.0,,15.0,1.25,58.0,,15.0,1.9,False,B,W,X-42,US,Y,20.0,20.0,78.6,60.0,3612.0,T,J-55,US,Y,17.5,13.375,54.5,720.0,3585.0,T,K-55,US,Y,12.25,9.625,36.0,1895.0,3582.0,T,P-110,US,Y,8.5,5.5,20.0,13632.0,3537.0,41.556625,-76.403058,Active,Horizontal,True
613,37-015-22829,Gas,True,True,3461.0,3384.0,,637.0,8180.0,1202.0,14401.0,,Yes,Yes,True,False,False,False,False,False,150.0,80.0,8.0,15.6,1.2,False,False,True,False,False,False,False,False,False,800.0,69.0,8.0,15.56,1.22,True,False,True,False,False,False,False,False,False,False,False,False,590.0,72.0,8.0,15.56,1.22,True,False,True,False,False,False,False,False,False,False,False,False,False,2340.0,82.0,8.0,15.3,1.35,82.0,8.0,15.3,1.27,True,C,W,J-55,CA,Y,26.0,20.0,106.5,76.0,3610.0,STC,J-55,US,Y,17.5,13.375,54.5,745.0,3404.0,LTC,J-55,US,Y,12.25,9.625,40.0,1482.0,3392.0,CDC,P-110,US,Y,8.75,5.5,20.0,14401.0,3383.0,41.569183,-76.219406,Active,Horizontal,True
614,37-113-20253,Gas,True,True,3568.0,3521.0,75.0,535.0,7207.0,1692.0,7533.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,True,False,False,False,False,False,460.0,68.0,12.0,15.7,1.29,True,False,False,True,False,False,False,False,False,False,False,False,850.0,69.0,12.0,15.7,1.29,True,False,False,False,True,False,False,True,False,False,False,False,False,660.0,68.0,,15.0,1.25,68.0,,15.6,1.9,False,B,W,X-42,US,Y,20.0,20.0,78.6,100.0,3566.0,T,J-55,US,Y,17.5,13.375,54.5,543.0,3549.0,T,K-55,US,Y,12.25,9.625,36.0,3073.0,3543.0,T,P-110,US,Y,8.75,5.5,23.0,7353.0,3516.0,41.55965,-76.706028,Inactive,Vertical,False
615,37-081-21428,Gas,True,True,3545.0,3509.0,730.0,,8853.0,2345.0,14678.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,True,False,False,False,False,False,574.0,78.0,12.0,15.7,1.29,True,False,False,False,False,False,False,False,False,True,False,False,467.0,60.0,12.0,15.7,1.29,True,False,False,False,True,False,False,True,False,False,False,False,False,2050.0,64.0,,15.0,1.25,68.0,,15.6,1.9,False,B,W,X-42,US,Y,20.0,20.0,78.6,60.0,3544.0,T,J-55,US,Y,17.5,13.375,54.5,758.0,3538.0,T,K-55,US,Y,12.25,9.625,36.0,149.0,3536.0,T,P-110,US,Y,8.5,5.5,20.0,14422.0,3509.0,41.590181,-76.822703,Active,Horizontal,False
616,37-015-22994,Gas,True,True,3324.0,3310.0,108.0,395.0,7594.0,2235.0,16166.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,583.0,85.0,14.0,16.0,1.17,False,True,False,False,False,False,False,False,False,False,False,False,637.0,85.0,19.5,16.0,1.17,False,True,False,False,False,False,False,False,False,False,False,False,False,2674.0,78.0,8.0,15.4,1.23,,,,,False,M,W,K-55,US,Y,,20.0,94.0,163.0,3324.0,T,J-55,US,Y,17.5,13.375,54.5,460.0,3323.0,T,N-80,US,Y,12.25,9.625,40.0,1200.0,3320.0,T,P-110,US,Y,8.75,5.5,20.0,16166.0,3308.0,41.749975,-76.850531,Active,Horizontal,True
617,37-015-23104,Gas,True,True,3332.0,3219.0,50.0,220.0,6276.0,1512.0,11790.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,515.0,85.0,8.0,17.0,1.07,False,True,False,False,False,False,False,False,False,False,False,False,719.0,77.0,17.0,17.0,1.07,False,True,False,False,False,False,False,False,False,False,False,False,False,2069.0,97.0,8.0,15.4,1.23,97.0,8.0,15.4,1.23,False,M,W,K-55,US,Y,,20.0,94.0,105.0,3332.0,T,J-55,US,Y,17.5,13.375,54.5,367.0,3228.0,T,N-80,US,Y,12.25,9.625,40.0,1247.0,3226.0,T,P-110,US,Y,8.75,5.5,20.0,11775.0,3218.0,41.826169,-76.856236,Active,Horizontal,True
618,37-081-21487,Gas,True,True,3439.0,3363.0,0.0,388.0,8319.0,2160.0,14263.0,,Yes,Yes,False,False,False,False,False,True,80.0,,,,,False,False,False,True,False,False,False,False,False,402.0,82.0,12.0,15.7,1.29,True,False,False,False,False,False,False,False,False,True,False,False,482.0,93.0,12.0,15.9,1.29,True,False,False,False,True,False,False,True,False,False,False,False,False,1995.0,58.0,12.0,15.0,1.22,76.0,,15.6,1.9,False,B,W,J-55,US,Y,20.0,20.0,94.0,80.0,3439.0,T,J-55,US,Y,17.5,13.375,54.5,512.0,3420.0,T,J-55,US,Y,12.25,9.625,36.0,1527.0,3418.0,T,P-110,US,Y,8.5,5.5,23.0,14200.0,3329.0,41.55435,-76.808561,Active,Horizontal,True
619,37-015-23116,Gas,True,True,3345.0,3296.0,100.0,295.0,5597.0,1502.0,15078.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,535.0,78.0,8.0,17.0,1.07,False,True,False,False,False,False,False,False,False,False,False,False,714.0,74.0,19.5,17.0,1.07,False,True,False,False,False,False,False,False,False,False,False,False,False,2454.0,75.0,8.0,15.4,1.23,,,,,False,M,W,K-55,US,Y,,20.0,94.0,70.0,3345.0,T,J-55,US,Y,17.5,13.375,54.5,369.0,3306.0,T,N-80,US,Y,12.25,9.625,40.0,1235.0,3304.0,T,P-110,US,Y,8.75,5.5,20.0,15063.0,3294.0,41.861667,-76.819075,Active,Horizontal,True
620,37-015-23163,Gas,True,True,3083.0,3014.0,50.0,340.0,6719.0,1518.0,11973.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,720.0,96.0,8.0,17.0,1.07,False,True,False,False,False,False,False,False,False,False,False,False,227.0,87.0,15.5,17.0,1.07,False,True,False,False,False,False,False,False,False,False,False,False,False,2100.0,75.0,8.0,15.4,1.23,,,,,False,M,W,K-55,US,Y,,20.0,94.0,116.0,3083.0,T,J-55,US,Y,17.5,13.375,54.5,396.0,3022.0,T,P-110,US,Y,12.25,9.625,40.0,1469.0,3020.0,T,P-110,US,Y,8.75,5.5,20.0,11963.0,3013.0,41.837136,-76.226083,Active,Horizontal,False
621,37-015-23172,Gas,True,True,3253.0,3211.0,,300.0,8175.0,1660.0,15072.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,True,False,False,False,420.0,74.0,12.0,15.7,1.29,True,False,False,False,False,False,False,False,False,True,False,False,498.0,69.0,12.0,15.7,1.29,True,False,False,False,True,False,False,True,False,False,False,False,False,2020.0,62.0,,15.0,1.23,62.0,,15.6,1.9,False,B,W,J-55,US,Y,26.0,20.0,96.0,105.0,3252.0,T,J-55,US,Y,17.5,13.375,54.5,520.0,3230.0,T,J-55,US,Y,12.25,9.625,36.0,1503.0,3226.0,T,P-110,US,Y,8.5,5.5,23.0,14750.0,3209.0,41.579361,-76.569139,Active,Horizontal,False
622,37-015-23304,Gas,True,True,2469.0,2417.0,,,8431.0,2106.0,12672.0,,Yes,Yes,False,False,False,False,False,True,205.0,55.0,8.0,15.6,1.22,True,False,False,False,False,False,False,False,True,620.0,64.0,8.0,15.8,1.19,True,False,False,False,True,False,False,False,False,False,False,False,520.0,65.0,8.0,15.8,1.25,True,False,False,False,True,False,True,False,False,False,False,False,False,1775.0,68.0,8.0,14.5,1.25,67.0,8.0,15.2,1.98,True,B,W,X-42,US,Y,26.0,20.0,78.7,100.0,2467.0,T,J-55,US,Y,17.5,13.375,54.5,684.0,2427.0,T,J-55,US,Y,12.25,9.625,36.0,1498.0,2425.0,T,P-110,US,Y,8.5,5.5,20.0,12642.0,2416.0,41.589314,-76.684533,Active,Horizontal,False
623,37-015-22305,Gas,True,True,4049.0,4008.0,,500.0,6625.0,1536.0,13716.0,,Yes,Yes,False,False,False,False,False,True,216.0,,8.0,,,False,False,False,False,False,False,False,False,True,492.0,,8.0,15.0,1.26,True,False,False,False,False,False,False,False,False,False,False,True,415.0,,8.0,15.0,1.26,True,False,False,False,False,False,False,False,True,False,False,False,False,2386.0,,8.0,15.0,1.26,,8.0,15.4,1.23,True,D,Other,X-42,US,Y,24.0,16.0,42.0,72.0,4048.0,T,MS-50,CA,Y,15.0,11.75,32.0,652.0,4040.0,T,J-55,RU,Y,11.0,8.625,24.0,1456.0,4038.0,T,P-110,US,Y,7.875,5.5,20.0,13702.0,4004.0,41.824158,-76.722703,Active,Horizontal,False
624,37-015-21878,Gas,True,True,4467.0,4437.0,,275.0,,1334.0,10639.0,4994.0,Yes,Yes,False,False,True,False,False,False,170.0,,,,,False,True,False,False,False,False,False,False,False,550.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,1030.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,1180.0,,,,,,,,,True,C,,,,,26.0,20.0,,80.0,4467.0,STC,J-55,,,17.5,13.375,54.5,604.0,4449.0,LTC,J-55,,,12.25,9.625,40.0,2500.0,4445.0,CDC,P-110,,,7.875,5.5,20.0,10639.0,4435.0,41.859447,-76.531961,Active,Horizontal,False
625,37-015-21868,Gas,True,True,4489.0,4432.0,,,,1370.0,11130.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,438.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,441.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1314.0,,,,,,,,,True,M,W,,,,,20.0,65.0,212.0,4489.0,LTC,J-55,,,17.5,13.375,65.0,376.0,4448.0,LTC,J-55,,,12.25,9.625,36.0,1034.0,4446.0,LTC,P-110,,,8.75,5.5,20.0,11106.0,4432.0,41.762539,-76.802386,Active,Horizontal,False
626,37-015-20646,Gas,True,True,4893.0,4865.0,,,,929.0,12814.0,6648.0,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,True,False,False,False,725.0,,,,,False,False,False,True,False,False,False,False,False,False,False,False,821.0,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,1919.0,,,,,,,,,False,C,,,,,24.0,20.0,,80.0,4903.0,STC,,,,17.5,13.375,54.5,709.0,4891.0,LTC,,,,12.25,9.625,40.0,1925.0,4884.0,CDC,,,,8.5,5.5,20.0,12814.0,4862.0,41.686247,-76.302247,Active,Horizontal,True
627,37-015-20461,Gas,True,True,5178.0,5015.0,,,,1730.0,10550.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,535.0,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,1582.0,,,,,,,,,False,M,W,,,,16.0,16.0,65.0,60.0,5178.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1268.0,5123.0,LTC,,,,8.5,5.5,20.0,10538.0,5015.0,41.861597,-76.847758,Active,Horizontal,True
628,37-015-20720,Gas,True,True,4765.0,4743.0,,,,1093.0,12558.0,6466.0,Yes,,False,False,False,False,False,True,135.0,,,,,False,True,False,False,False,False,False,False,False,390.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,771.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1636.0,,,,,,,,,False,C,,,,,24.0,20.0,,83.0,4845.0,STC,,,,17.5,13.375,54.5,449.0,4763.0,LTC,,,,12.25,9.625,40.0,2523.0,4756.0,CDC,,,,7.875,5.5,20.0,12558.0,4742.0,41.714731,-76.290683,Active,Horizontal,False
629,37-015-22120,Gas,True,True,4324.0,4176.0,,,,1347.0,12580.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,596.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,322.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,2104.0,,,,,,,,,True,M,W,,,,,20.0,65.0,70.0,4324.0,LTC,J-55,,,17.5,13.375,65.0,536.0,4186.0,LTC,J-55,,,12.25,9.625,36.0,817.0,4186.0,LTC,P-110,,,8.75,5.5,20.0,12580.0,4176.0,41.987283,-76.313036,Active,Horizontal,True
630,37-015-22545,Gas,True,True,3939.0,3712.0,187.0,650.0,6659.0,1427.0,12414.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,False,True,False,False,False,False,310.0,70.0,8.0,15.8,2.31,True,False,False,False,False,True,False,False,False,False,False,False,320.0,80.0,8.0,15.8,2.31,True,True,False,False,False,False,False,False,False,False,False,False,False,2098.0,,8.0,15.0,1.26,78.0,8.0,15.4,1.29,True,K,W,F-25,US,,20.0,20.0,94.0,40.0,3939.0,T,H-40,US,N,17.5,13.375,48.0,678.0,3934.0,T,J-55,US,N,12.25,9.625,36.0,1624.0,3931.0,T,P-110,US,N,8.75,5.5,20.0,12414.0,3711.0,41.803625,-76.223486,Active,Horizontal,True
631,37-015-20458,Gas,True,True,5164.0,5060.0,,,,1233.0,12625.0,,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,False,False,True,False,False,False,False,False,False,False,False,442.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,1760.0,,,,,,,,,False,C,,,,,24.0,20.0,,60.0,5165.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1020.0,5163.0,CDC,,,,8.5,5.5,20.0,12625.0,5058.0,41.641156,-76.351114,Active,Horizontal,True
632,37-117-20558,Gas,True,True,4951.0,4784.0,,,,1812.0,10035.0,10044.0,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,293.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,439.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,1755.0,,,,,,,,,True,L,,,,,20.0,20.0,,40.0,4951.0,Other,J-55,,,17.5,13.375,54.5,301.0,4934.0,Other,J-55,,,12.375,9.625,36.0,1001.0,4933.0,Other,P-110,,,7.875,5.5,20.0,10035.0,4785.0,41.812422,-76.911711,Active,Horizontal,False
633,37-015-21121,Gas,True,False,4485.0,4437.0,,360.0,,1520.0,13078.0,7976.0,Yes,Yes,False,False,True,False,False,False,130.0,,,,,False,False,True,False,False,False,False,False,False,540.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,850.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,1830.0,,,,,,,,,True,C,,,,,26.0,20.0,,80.0,4485.0,STC,J-55,,,17.5,13.375,54.5,553.0,4458.0,LTC,J-55,,,12.25,9.625,40.0,2005.0,4454.0,CDC,P-110,,,7.875,5.5,20.0,13078.0,4435.0,41.590167,-76.45495,Active,Horizontal,False
634,37-113-20011,Gas,True,True,4841.0,4817.0,,,,1759.0,12189.0,7000.0,Yes,,False,False,True,False,False,False,135.0,,,,,False,True,False,False,False,False,False,False,False,530.0,,,,,False,False,False,False,False,False,True,False,False,False,False,False,864.0,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,1945.0,,,,,,,,,False,C,,,,,24.0,20.0,,86.0,4853.0,STC,,,,17.5,13.625,54.5,575.0,4840.0,LTC,,,,12.25,9.625,40.0,2481.0,4835.0,CDC,,,,8.5,5.5,20.0,12189.0,4815.0,41.554994,-76.467794,Active,Horizontal,True
635,37-117-20579,Gas,True,True,4896.0,4792.0,,380.0,,1718.0,11107.0,11122.0,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,506.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,900.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,2465.0,,,,,,,,,True,L,,,,,20.0,20.0,,40.0,4896.0,STC,J-55,,,17.5,13.375,54.5,513.0,4831.0,STC,J-55,,,12.375,9.625,36.0,2012.0,4827.0,Other,P-110,,,8.5,5.5,20.0,11100.0,4792.0,41.619112,-76.885083,Active,Horizontal,True
636,37-015-22501,Gas,True,True,3881.0,3826.0,,403.0,8890.0,2145.0,14825.0,,Yes,Yes,True,False,False,False,False,False,57.0,68.0,8.0,15.6,1.2,False,False,True,False,False,False,False,False,False,560.0,75.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,860.0,75.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,False,2440.0,68.0,8.0,15.3,1.35,68.0,8.0,15.3,1.27,True,C,W,J-55,CA,Y,26.0,20.0,133.0,76.0,3862.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,J-55,US,Y,12.25,9.625,40.0,2003.0,3841.0,CDC,P-110,US,Y,8.5,5.5,20.0,14825.0,3825.0,41.625803,-76.494153,Active,Horizontal,True
637,37-117-20389,Gas,True,True,5190.0,5157.0,,,,1532.0,9706.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,181.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,554.0,,,,,,,,,False,E,,,,,16.0,16.0,,40.0,5190.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,,N-80,,,12.375,9.625,43.5,322.0,5188.0,,P-110,,,6.25,4.5,11.6,9658.0,5157.0,41.918771,-76.923163,Active,Horizontal,True
638,37-015-21669,Gas,True,True,4580.0,4557.0,,325.0,,1147.0,12838.0,12838.0,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,False,False,True,False,False,False,False,False,420.0,,,,,True,False,False,False,False,False,False,False,False,True,False,False,430.0,,,,,True,False,False,False,True,False,False,True,False,False,False,False,False,1320.0,,,,,,,,,False,B,W,,,,20.0,20.0,96.0,82.0,4580.0,Other,J-55,,,17.5,13.375,54.5,546.0,4577.0,Other,J-55,,,12.25,9.625,36.0,1831.0,4574.0,CDC,P-110,,,8.75,5.5,20.0,12800.0,4559.0,41.715328,-76.341081,Active,Horizontal,True
639,37-015-20866,Gas,True,True,4890.0,4790.0,,,,1275.0,6212.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,724.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,540.0,,,,,False,True,False,False,False,True,False,False,False,False,False,False,False,2005.0,,,,,,,,,False,K,,F-25,,,20.0,20.0,94.0,120.0,4889.0,,J-55,,,17.5,13.375,48.0,787.0,4885.0,,J-55,,,12.25,9.625,36.0,1623.0,4882.0,,P-110,,,8.75,5.5,20.0,11481.0,4786.0,41.782292,-76.19895,Active,Horizontal,False
640,37-015-22401,Gas,True,True,4019.0,3924.0,273.0,700.0,6481.0,1450.0,11009.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,350.0,41.0,8.0,15.8,2.31,True,True,False,False,False,False,False,False,False,False,False,False,400.0,63.0,8.0,15.8,2.31,True,True,False,False,False,False,False,False,False,False,False,False,False,1636.0,67.0,8.0,15.2,1.29,67.0,8.0,15.4,1.23,True,K,W,F-25,US,N,20.0,20.0,94.0,40.0,4019.0,T,H-40,US,N,17.5,13.375,48.0,744.0,4002.0,T,J-55,KP,N,12.25,9.625,36.0,2111.0,3999.0,T,P-110,US,N,8.75,5.5,20.0,11009.0,3923.0,41.784256,-76.19255,Active,Horizontal,True
641,37-015-20334,Gas,True,True,5112.0,4985.0,,,,1120.0,12298.0,7601.0,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,False,False,True,False,False,False,False,False,False,False,False,442.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,2556.0,,,,,,,,,False,C,,,,,24.0,20.0,,50.0,5126.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.375,9.625,40.0,1048.0,5112.0,CDC,,,,8.5,5.5,20.0,12298.0,4984.0,41.653736,-76.295592,Active,Horizontal,False
642,37-015-21117,Gas,True,True,4737.0,4705.0,,,,1198.0,9306.0,5336.0,,,True,False,False,False,False,False,299.0,,,,,False,True,False,False,False,False,False,False,False,654.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,756.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1037.0,,,,,,,,,False,C,,,,,24.0,20.0,,81.0,4852.0,STC,,,,17.5,13.375,54.4,794.0,4734.0,LTC,,,,12.25,9.625,40.0,2497.0,4725.0,CDC,,,,7.875,5.5,20.0,9306.0,4703.0,41.849631,-76.2944,Active,Horizontal,False
643,37-015-21410,Gas,True,True,4730.0,4688.0,,,,1527.0,10204.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,495.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,384.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,850.0,,,,,,,,,True,M,W,,,,,20.0,65.0,60.0,4730.0,LTC,J-55,,,17.5,13.375,65.0,503.0,4711.0,LTC,J-55,,,12.25,9.625,36.0,1092.0,4705.0,LTC,J-55,,,8.5,5.5,20.0,10194.0,4688.0,41.887675,-76.1609,Plugged,Horizontal,False
644,37-015-21365,Gas,True,True,4674.0,4653.0,,,,1350.0,10621.0,10621.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,False,True,400.0,,12.0,15.6,1.2,True,False,False,False,False,False,False,False,False,False,False,True,620.0,,12.0,15.2,1.2,True,False,False,False,True,False,False,True,False,False,False,False,False,1315.0,,,15.0,1.23,,,15.0,1.23,False,B,W,J-55,US,Y,20.0,20.0,96.0,50.0,4682.0,T,J-55,US,Y,17.5,13.375,54.5,515.0,4674.0,T,J-55,US,Y,12.25,9.675,36.0,1802.0,4671.0,T,P-110,US,Y,8.75,5.5,20.0,10614.0,4656.0,41.733325,-76.403075,Active,Horizontal,True
645,37-015-20332,Gas,True,True,5212.0,5110.0,,,,1130.0,12075.0,7146.0,Yes,,False,True,False,False,False,False,135.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,560.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,1400.0,,,,,,,,,False,C,,,,,24.0,20.0,,60.0,5212.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,40.0,1038.0,5211.0,CDC,,,,7.875,5.5,20.0,12075.0,5108.0,41.683144,-76.322256,Active,Horizontal,True
646,37-015-20389,Gas,True,True,5267.0,5217.0,,,,1370.0,3345.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,411.0,,,,,True,False,False,False,False,False,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,,,,,,,,,False,M,W,,,,,20.0,65.0,120.0,5267.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,17.5,9.675,65.0,1012.0,5219.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,41.762828,-76.802311,Plugged,Horizontal,False
